Note_Type,left_fist_dist,left_fist_angle,right_fist_dist,right_fist_angle,left_arm_angle,right_arm_angle,nose_position,nose_above_shoulder
GUARD,0.3216723485823312,320.2117131744493,0.8214425245543964,110.88376794405279,3.6672567675823093,174.0700976732904,0.033722597286672075,1
WEAVE_R,0.8760591086808794,81.43625692084677,0.20092242046867761,220.45734962634748,150.0552281629862,31.9298356257077,-0.03710723687967592,1
JAB_L,0.32507458979655557,315.79311468471076,0.6622160589700925,103.7124493959362,4.9686721986348745,171.3437599962921,-0.0890049710745321,1
STRAIGHT_R,0.29685028370415517,300.48740407709494,0.565138125403281,111.02164143838503,2.7338115880599947,18.41651988011532,0.11502224440903622,1
GUARD,0.3295452785961031,328.98426207245734,0.5147735041659861,122.62989920943247,9.91120455704784,13.531277686900426,-0.15941268433034603,1
WEAVE_L,0.37801346147334025,12.514256792828613,0.416501720576147,85.54310005583183,12.784137828585694,14.28722038162628,-0.12786322232425504,1
JAB_L,0.2629654657960987,332.9972823460242,0.5177473467821293,99.52791228691623,1.3070460280950922,99.90683334374995,-0.11363489769107446,1
STRAIGHT_R,0.1830159827874714,334.3650302049546,0.4982772976922229,114.29372552612962,1.6763275909031934,22.325909110717635,0.030186341813565984,1
GUARD,0.2558069948084689,323.4298411391758,0.5017531283995819,122.26955954057043,3.492765687103103,14.263969584233093,0.1243364848940693,1
WEAVE_R,0.5405872893468884,68.58098687531877,0.19894947297462007,165.46871803833898,110.4863583151601,19.805191461338858,-0.026839125420974975,1
JAB_L,0.24177332278745298,335.58701813102715,0.5554616588472316,103.51842396764266,2.4508006805449334,32.82086062008348,-0.03424814855718334,1
STRAIGHT_R,0.3552753299953969,335.25507770110846,0.5883934416620087,113.08207838565465,8.816121930716804,44.76112810621028,-0.2015900613638246,1
GUARD,0.2744837225080748,326.62007787604745,0.5431986447955807,108.32606977944532,2.161631264341984,15.575278662690867,-0.05187400340580515,1
WEAVE_L,0.8947463136898339,81.65631726999405,0.3517207075886082,248.86312212288402,142.18896417036248,27.73224826279808,-0.03662176134812512,1
JAB_L,0.28601924698373393,323.29009878869806,0.528117260926108,105.4519403019207,3.19353647608725,12.825291034672228,-0.0886938076488703,1
STRAIGHT_R,0.286318344768372,310.90047328636234,0.5484563296987072,127.76226155739613,9.030121134944558,12.230762167268061,0.07549545120911755,1
GUARD,0.3053384598927146,329.3652054867363,0.47412630175301035,130.39779448140115,1.5296244190429933,2.5556651058548416,-0.012644525618742743,1
WEAVE_R,0.5869647662508055,73.516553750019,0.1373903909140745,174.63687582958093,100.24465534673702,29.047552368631894,-0.01565370919663451,1
JAB_L,0.3198564000134811,315.52810508414814,0.6313591403501031,107.36356676933832,0.7088042549400219,144.27327212095443,-0.006495035997222658,1
STRAIGHT_R,0.2660183312777779,330.19470104124053,0.5645421248416311,114.32080899443152,10.39221148472329,16.482231492850136,-0.15290306591445302,1
GUARD,0.26884548915585693,322.8552010314543,0.6114102050555825,100.59017622326014,7.517454669083258,81.44249316133433,-0.05851123199246293,1
WEAVE_L,0.7818901898266056,78.70305833236057,0.26630530711122274,261.3251746451268,155.21506489155252,26.447872566617377,-0.05761935982669684,1
JAB_L,0.22072287418006264,333.59172604224824,0.5775512092688208,101.88816781725394,8.84117510226722,9.31551162089845,-0.10580579605062666,1
STRAIGHT_R,0.2762809061893309,321.739082695325,0.5283292448807355,118.20846635273045,0.3466360163548582,14.943370424594612,0.012913310933078037,1
GUARD,0.3133328158145007,316.07628583941477,0.6708488582834682,105.65141514868614,2.7036532162279614,141.47707602078498,0.040150137287799904,1
WEAVE_R,0.8245911793396378,82.1698261533371,0.4017496331690287,252.47236334363953,146.6901860605063,26.60916354624488,-0.07534281888997005,1
JAB_L,0.29469742337873966,309.759195233516,0.55044396157686,105.61772324277563,1.0244589664099242,122.7405245165826,-0.011925941744993906,1
STRAIGHT_R,0.31956007805847403,331.6307816572506,0.512975202345063,119.8707101602818,16.704076944688307,24.306594534950555,-0.29755596801992285,1
GUARD,0.2745049784565508,322.728574871575,0.5668185365157531,105.15900737878478,6.552416874641534,16.540521887067747,-0.017149937427951727,1
WEAVE_L,0.7241950630946087,83.72215160856054,0.23170029356285682,236.6209172183805,121.99720059900362,30.760764852656692,-0.01511271094349695,1
JAB_L,0.18446147696093515,333.56275273868965,0.5541324131213556,109.85019786372752,4.290172557728714,7.271709972166617,-0.09857213132407272,1
STRAIGHT_R,0.2988361063119985,329.7292142065411,0.4359914084809535,127.47151015494863,5.318742404653698,12.586760523865728,-0.08774635283781966,1
GUARD,0.3051158408947114,330.7061272314327,0.5202130543621727,119.21399612450985,1.411899190817205,5.322281989641035,-0.0021772663596660398,1
WEAVE_R,0.5673187872819289,80.29293792112074,0.17995842384652352,216.66930111151612,105.89040698863451,26.075077784253665,-0.020204191198119285,1
JAB_L,0.24225148333784258,315.21242881265204,0.5428611370625702,106.92840516617905,3.5795880897997265,13.451212111430847,-0.05927112555376728,1
STRAIGHT_R,0.2863458894018992,331.167923106362,0.5300495682920441,120.09894679460733,12.870652053231348,19.983375230299583,-0.25266901781579426,1
GUARD,0.34460260457455927,315.3166067331701,0.7116436398085249,98.212372388354,2.821201102832465,162.0524322832357,-0.03807320610857422,1
WEAVE_L,0.8053176981507857,78.13969148747714,0.3473701351753913,257.05448412245505,134.81846507071813,27.392312515945335,-0.059467234079407946,1
JAB_L,0.31305491769695576,326.3712571082034,0.5953443184449857,107.86836445372695,5.536236707448099,57.61768752838872,-0.09239723017356899,1
STRAIGHT_R,0.25989258401195514,318.08703845505306,0.49711531452366237,123.80764931760416,2.5868339526125896,13.194553704732757,0.013071096664176593,1
GUARD,0.318137470236741,327.4910142944245,0.48237779013937454,128.21097112442078,1.1567832292162148,5.038432291793768,0.0013485071977345341,1
WEAVE_R,0.5757769525182407,78.10424953938686,0.16850298159649274,184.51171596278706,114.00773941976055,27.509097850089578,-0.012090091451023757,1
JAB_L,0.2525064926884365,319.4274264696935,0.5915812988419017,105.84609097935788,1.3769864666516525,103.08733089971021,-0.03816716307744021,1
STRAIGHT_R,0.28872726339454485,329.07438318845857,0.5959081497627718,115.4050002155725,13.221586036623222,20.864184062795115,-0.1845483265019872,1
GUARD,0.28816361783640704,334.0229445648865,0.45432885308755594,114.39045839478423,7.542201621463922,10.341930750332256,-0.057002119306260965,1
WEAVE_L,0.7022934764680285,79.73385406643335,0.12550704758485376,199.68806412649752,135.29869454092045,31.32928137424584,0.00905887459292444,1
JAB_L,0.21124521691328493,330.00669858348743,0.5799882923742282,107.0831862006559,0.05681728481854796,54.26169369970098,-0.075827906393309,1
STRAIGHT_R,0.2682350688327673,324.70340383159754,0.48646133709854467,124.33904140026401,3.2028998031768245,21.990966139575423,-0.05165417036029984,1
GUARD,0.27413511099625504,336.80328401991517,0.4637850975553338,129.9856853047083,5.704141095121457,3.5579355658762983,-0.006804097924281602,1
WEAVE_R,0.438940481279191,313.5285266746693,0.7928996410242309,98.04946697257706,7.659135553990255,151.65790080290733,0.042809674074939415,1
JAB_L,0.18598423461751398,48.123092604116756,0.5114242267780109,111.71029285929798,5.9177722769560965,115.1443603087738,-0.08464353718437868,1
STRAIGHT_R,0.2748135389074786,330.20397516956655,0.5350417538804251,119.26031816413573,15.73601416207003,23.826877117568916,-0.21143049650558243,1
GUARD,0.1975896068030495,334.9033323953834,0.4478349950270541,122.06254189109325,11.951961578166149,1.5302890388782044,-0.13303698782335383,1
WEAVE_L,0.4174787137315544,309.0241618837469,0.8004258908806797,96.24967394850904,2.3950951561000684,157.6964536558236,0.0003690782035027951,1
JAB_L,0.19393381952581354,14.274237895509627,0.4048203912977331,126.72166503725396,1.390312033712345,8.894205225517581,-0.1322578223500011,1
STRAIGHT_R,0.28172048723279935,329.54601927191544,0.5202913374527544,123.4971761091436,7.454862249557397,6.116864958293696,-0.07312201434942305,1
GUARD,0.257676069127574,342.3801981835902,0.4218489465345073,133.63074898325607,6.721630241331547,11.614450339144117,0.045474857688446564,1
WEAVE_R,0.3711124877567333,342.6856979028233,0.48739334087629044,109.45951586997063,10.004802746390494,0.48056111582557803,-0.016508176133023276,1
JAB_L,0.1970703629985226,340.29802597458337,0.5729475978802684,108.42979162019645,2.5908584142347233,107.54276843234817,-0.11985775183854533,1
STRAIGHT_R,0.26105584236272306,336.3059558340613,0.5953322931706224,115.99716503463931,11.916890013546052,30.296705117332735,-0.23550185592449566,1
GUARD,0.23303684851837458,331.3474614255516,0.3785802187792685,127.18937178409577,0.05755606232491058,9.445945648629777,-0.019293757015972992,1
WEAVE_L,0.6354616487028057,79.64306543371212,0.1391839217811039,177.8967955983312,113.37394152239044,28.373243152937466,0.00715850063320848,1
JAB_L,0.2693684868452791,320.68040240769614,0.5218885990685754,115.93844957342364,9.789873131527791,92.53855521693013,-0.09585696538555567,1
STRAIGHT_R,0.2500240293959639,329.0381386453077,0.5225769250764336,115.57615735504297,9.68590485145387,5.497508737710474,-0.06646349686868235,1
GUARD,0.2005289709276334,330.18934259029936,0.4886646865288522,128.27146428892635,8.486284470479827,3.1038936358401967,0.07560506099003798,1
WEAVE_R,0.6450975894132117,76.88608691950644,0.17061230494724608,216.60111867723805,127.57468111491978,29.014139125529272,-0.05488726391295927,1
JAB_L,0.19316582656230977,326.7086937380791,0.46095790027757044,114.14240083389534,4.001284239870691,50.931253194830965,-0.11140408892527527,1
STRAIGHT_R,0.2669202759280414,352.99719545217215,0.5064001323193401,123.80400215793964,19.76849776667226,20.258922982856387,-0.3451316663143503,1
GUARD,0.1912752748376369,352.9820297007242,0.3807379553366898,127.19318981553248,5.719710453068425,8.348769616910603,-0.02875074624319609,1
WEAVE_L,0.806891115967715,80.75527849380084,0.16909845127329293,260.79909803760836,145.06944679258044,36.5775405774293,0.021292652559098617,1
JAB_L,0.2277935335244321,331.537412494672,0.48818597548732595,120.31407966302801,7.241539644877616,3.135931485523238,-0.12882958192916513,1
STRAIGHT_R,0.26986302673842744,324.2229790634961,0.4929440931976792,121.06903536340016,4.671339722243491,11.00554445113857,-0.056914801302361866,1
GUARD,0.250230092102813,339.49621732113735,0.4943555166028988,119.79203987065361,5.4080447524316,6.617925159085069,0.05167749654532221,1
WEAVE_R,0.36680424051687877,16.04803146018208,0.6426819139493373,103.57264656705861,11.551861898995135,46.874737088178314,-0.015101613527105352,1
