Note_Type,left_fist_dist,left_fist_angle,right_fist_dist,right_fist_angle,left_arm_angle,right_arm_angle,nose_position,nose_above_shoulder
JAB_L,0.4920442813687591,66.87638235989941,0.7357221003219483,229.2654409076511,107.69774911022103,10.677357769128959,7.839863576843223e-05,1
STRAIGHT_R,0.8123466343242346,288.4168945692982,0.7270230911171208,193.58271767872597,31.324441917048635,9.175458200033004,0.5066430791364825,1
GUARD,0.8456699831510804,290.97928597250734,0.6488304974743738,141.89575261458384,29.010289517856584,17.365003715682185,0.4414392375441776,1
WEAVE_R,0.7027506949908923,76.33688109991782,0.6248392810880338,236.9610509117644,134.84976024543437,17.816257948339715,-0.04409893611615037,1
JAB_L,0.5833977556174155,323.51305411988375,0.7209073175469088,219.331076766735,8.766935692714215,4.5109071110836725,-0.09374978015708621,1
STRAIGHT_R,0.9702605187208164,343.5885449405721,0.5360315156372142,228.39262310937357,4.551229978492291,22.289132348410647,-0.5334496281848166,1
GUARD,0.8938140441248794,317.34246606020713,0.6020739055481642,96.93284963200006,2.676280978778587,153.17993944341077,-0.19739427749211358,1
WEAVE_L,0.38299175729197327,5.873053739973197,0.2976334011116635,198.43979154171979,30.16071782893395,2.6786811318434425,0.04122710583045925,1
JAB_L,0.3758231575051515,345.6929643388079,0.812346822807049,225.8498592828063,12.483555074755666,0.9786649138897554,-0.07415663082489118,1
STRAIGHT_R,0.7288776147915353,290.48303920422615,0.8782273900940302,192.2358480816782,18.602175370560293,3.2013191526906546,0.4081432347994583,1
GUARD,0.8281065588249363,296.59639773505995,0.9555140990759774,125.33208004901782,40.923844179840096,67.44064676642624,0.41678777444042414,1
WEAVE_R,0.9035516590484082,77.41402731434374,0.9798428055449936,232.25723452444421,116.63757611685628,11.465208172820583,0.0024508581629125578,1
JAB_L,0.8495335852516864,322.045838556628,0.9262783827287577,234.3290482757783,4.309326364297265,5.8888108193853075,-0.1888896115341216,1
STRAIGHT_R,0.9404542469659422,324.4304009385212,0.6296251017873291,221.4820187630943,8.74132126497163,7.772331225244304,-0.17979236885238872,1
GUARD,0.8571653216966743,320.1929373880996,0.4115309040970788,146.9275027105302,4.713664645317257,32.04017111843282,-0.17467670470117583,1
WEAVE_L,0.7446004185835898,330.18377292845054,0.6039554492821015,124.71694554393679,34.81124568672008,82.95719515971429,0.029373468553222513,1
JAB_L,0.9159708622602112,63.608882578139365,0.890091240917732,251.92320708689996,118.54157421470201,1.0833084506155142,-0.5017522148566631,1
STRAIGHT_R,0.7850626903348604,308.32296001106226,0.7342774406719103,155.82003281147493,10.112984933526922,38.22347854829068,-0.01061464127598659,1
GUARD,0.7524706649074798,287.13744532384544,0.9982440442369361,110.62347394722416,21.576450345716427,111.21250036932327,0.4133902199783002,1
WEAVE_R,0.5130141741059975,58.824620662748096,0.5465881763781429,219.05749754473996,107.68797596557756,6.493780005526373,0.06386629433079483,1
JAB_L,0.4683247975002466,350.7525348280281,0.8845718497008286,231.46388846771845,20.962297333455265,6.516899683769125,-0.06476258526263412,1
STRAIGHT_R,1.058676745845847,340.9473074209283,0.5635487467198295,239.50437369378656,15.978247612636048,8.388274373704224,-0.41528638617620006,1
GUARD,0.875126103773365,316.25755701525554,0.6056488247431013,116.59039328969085,14.099643494536563,116.58352559779308,-0.20651350523675507,1
WEAVE_L,0.8345946922300653,306.42145701142476,0.3227630780305054,133.24978218366164,27.30128390285611,16.01981326362837,0.027156315830027703,1
JAB_L,0.5702085430015381,57.703108278846145,0.8444536296725274,236.56110977449046,40.31195809569349,9.14955369859844,-0.2031745751065489,1
STRAIGHT_R,0.8485577065254671,289.1664038064397,0.6642626734399619,185.31412072453114,34.74366793884424,0.03185734222991211,0.502483491288698,1
GUARD,0.8360981824792032,293.72950751454476,0.9284845873780305,115.98973209862953,30.86775584586501,129.43500040591928,0.4070361441972363,1
WEAVE_R,0.8048352934525206,77.01747737613923,1.0112711652515003,249.7999661082972,135.33252859968883,20.614239591235958,-0.20013734465294306,1
JAB_L,0.8780256286459083,328.4184108006733,0.8758341508716124,242.9221167330665,2.7021709785997303,8.409761772314223,-0.4157888750117634,1
STRAIGHT_R,1.078324491056325,325.5452578938109,0.7876353661429568,244.35834179615847,29.443689111932244,17.47055355059201,-0.2565866274578813,1
GUARD,1.155255670705895,326.4932870722992,0.3107146092414539,229.9197409087939,11.965139365251083,0.4382286689506714,-0.5223303317935737,1
WEAVE_L,0.44445493460368746,7.832535603468996,0.18687609848019984,175.73348272125432,45.98000162086883,8.44280417773482,-0.16824289889638447,1
JAB_L,0.3471579104867598,19.14477783345043,0.9404341984881855,234.55514966594956,34.0740047111312,24.753510764224426,-0.02464161933323908,1
STRAIGHT_R,0.7764561291514759,300.58276259150216,0.7369394613907012,219.13448005581463,15.401541084357628,16.744194445607967,0.3320252960795066,1
GUARD,1.0474998633975394,308.43844558813777,0.8114691583003674,106.13171129924712,8.408230300040335,115.17069540870335,-0.006197289027909771,1
WEAVE_R,0.790957259390838,69.53010629874584,0.89187441236354,251.47328320744208,122.82278363226209,27.223001808254374,-0.2913301705407351,1
JAB_L,0.7121812926179241,319.02482532272995,0.7587080940299451,220.26126852969685,11.67980925663312,7.228922290506664,-0.1084327951819705,1
STRAIGHT_R,0.6642987412873709,313.02985932129917,0.6291326770785108,212.59742721245343,0.42614546340730136,0.40479587729186445,-0.01047672798994995,1
GUARD,0.7751887279476823,297.48987122402565,0.80617585914755,101.84740039929851,5.956701179824694,122.00353639868,0.1644661514003019,1
WEAVE_L,0.6840829383923781,73.30363504595756,0.9602929709817638,245.1562017378447,103.45115682714014,26.739573485540166,-0.089147775912492,1
JAB_L,0.7379092381598497,313.97737959145724,0.7273474238789873,225.00343721652487,2.59791516219655,8.49191864903353,0.07949663462993688,1
STRAIGHT_R,0.6689492534634409,296.148442820922,0.6299873340025978,176.1001163022139,1.741386198723497,14.140067698375773,0.28496622995571597,1
GUARD,0.8165386221900088,303.0575162546486,1.0785247045809248,120.53296943378984,25.573741207377118,94.32953221989875,0.31861775522483377,1
WEAVE_R,0.8670895190819278,74.67453006166824,0.8935112161109828,252.1314379180369,127.46796132227155,24.983408667445087,-0.2513489918732156,1
JAB_L,0.7160176957462133,321.4062480504612,0.6505033718057632,215.38092512537418,12.544782765855368,2.496953973339852,-0.1125845681787204,1
STRAIGHT_R,0.813000137016997,329.75219139043514,0.42133115412173333,182.20464577801786,13.749713881794673,16.57491991459246,-0.1488223130582969,1
GUARD,0.7857272570652069,314.87300759151987,0.6631229722880864,110.81480232032504,13.04335853336974,101.3458599232546,0.0175662860752008,1
WEAVE_L,0.9140490939778787,82.21243036224837,0.9747949447400908,239.63179964643314,146.23710926620046,27.754230174372523,-0.010910201562404988,1
JAB_L,0.6163579050709187,308.17739077585225,0.9203012132320655,222.45270111069786,9.987321438705889,19.019247555994454,0.11998633077153271,1
STRAIGHT_R,0.6544868970611453,303.66376029397037,0.8185065354925336,221.41038097533942,14.02439668694212,19.50762825607166,0.25767477565896874,1
GUARD,0.8126012461334485,310.408368005579,0.5585915081572074,122.47352214065808,13.789816710388015,80.67044852185549,0.02093168738380162,1
WEAVE_R,0.9431624505164777,80.55954471261296,0.965535205281707,247.12658615891536,139.43788355981275,30.616014381096996,-0.12182615576196251,1
JAB_L,0.7050813705087715,316.4856815412835,0.8019582817913287,229.3893746564256,4.892071879064834,17.939364785891247,-0.0535447366007755,1
STRAIGHT_R,0.8873960263021492,333.70202583755355,0.5711524788429514,223.9622151478913,7.035944976610251,6.912562907376172,-0.22487251289022425,1
GUARD,0.785766164326461,321.46961567016143,0.4573206473504853,185.37138852589294,1.5996484585901851,7.49870162075002,-0.1113164244838356,1
WEAVE_L,0.4905722009013504,327.71004928932575,0.37883005405246406,198.79708337558736,21.79106080368921,2.570938522136073,0.022542506090575974,1
JAB_L,0.4069177124422271,11.274646026641898,0.8314189996605684,241.9525587204555,16.57685654928786,13.247300064501614,-0.24601346516678974,1
STRAIGHT_R,0.7922114998224776,294.9484158117026,0.7010408280036464,208.5416238689919,19.203380057880874,16.712790720361184,0.37735175839111246,1
GUARD,0.7423361452304545,298.87268414450165,1.026206506585053,112.22870030291533,16.95013887309334,134.89656929281458,0.35034711725710055,1
WEAVE_R,0.7831327418524695,72.23722583372168,0.8771134769196752,248.7603810452436,130.58468154631854,28.114411547149793,-0.08839595402433172,1
JAB_L,0.8448407419829566,322.0401888663937,0.6327590455188513,232.6490897948825,3.284172454202322,5.874519061300994,-0.1281852577962252,1
STRAIGHT_R,0.9303619696691182,329.7332185042199,0.8834076303388141,127.11998535045484,5.909305695780027,102.86340614374716,-0.3650396331286618,1
GUARD,0.9229856265430942,310.9721468393953,0.4278769547492419,137.36967498733478,29.014677169332437,51.04531082689707,0.045784448246590725,1
WEAVE_L,0.731950225103013,68.69513284942383,0.8843112760347405,233.92453904612438,120.89223194907814,2.351098481737408,-0.17267755253010023,1
JAB_L,0.7620284955187975,325.3482749401535,0.9828775555731984,202.7409197768613,14.526825925106055,27.812380655961476,0.02084580375260695,1
STRAIGHT_R,0.8896923950241348,310.98525872808483,0.9481937214766013,128.208542322851,14.07882544678385,107.53714928409028,0.04710461131150927,1
GUARD,0.9243862293210666,311.38678295556895,0.49911438729633045,173.11873590832286,29.00962827219469,18.809379857071626,0.1802212548185211,1
WEAVE_R,0.6658770636849716,39.38108136929203,1.2191075056979042,227.17845830363083,79.5983894973674,28.21114153002439,-0.16906450956994035,1
JAB_L,0.8199728225215072,324.02010948490414,0.9054842804981846,207.04644131327177,15.285833832017518,23.24180939666884,0.020836409730708282,1
STRAIGHT_R,0.6122153872301447,322.24337933377825,0.6999313976002891,143.96027131930867,10.210570256857885,33.518073548058545,-0.05304784558508345,1
GUARD,0.9202689711152576,304.0254925771702,0.6939290950050406,119.50117168843549,29.410611957671733,110.16375793744687,0.1798540167343424,1
WEAVE_L,0.8497579314444231,74.92151323335564,0.9389961504705633,245.75364484230596,140.5371624838808,18.587224632415662,-0.14783294575962524,1
JAB_L,0.9016649298411837,327.6978674552423,0.9468676584816775,232.89619284832287,6.324232019178191,13.909324801262732,-0.35867345183907146,1
STRAIGHT_R,0.799211967855044,315.5599104429747,0.9481970290677693,208.99196347277328,18.173045235896,8.569649033616138,-0.04249118082554673,1
GUARD,0.7082846906434686,302.6225818870529,0.6427649409149824,173.13879690947522,16.76276978567138,9.557125525049129,0.18230238287879616,1
WEAVE_R,0.5483591079519942,54.879715542960376,0.34920149992541033,208.16085561504102,100.09876657877838,6.631654720452458,-0.15393119138214198,1
JAB_L,0.40743642928074314,338.75008246003244,0.5347358240228212,172.58647939499784,7.241645175823139,14.66853261845891,-0.20191565954353413,1
STRAIGHT_R,0.5522410494741324,326.3664653501122,0.4938350448651366,157.6912356582928,3.4776890447343023,7.036985233255223,-0.04183805333941867,1
GUARD,0.5429105379169634,315.68936181806697,0.7063815040359462,108.27563799457343,1.7307896800307025,73.72588192706571,-0.09330829046506627,1
WEAVE_L,0.6927981288082509,82.61052001161256,0.35868405351069754,208.82886759852576,123.67451438447866,22.804400309887757,-0.12529377189303395,1
JAB_L,0.2662108449154258,347.8667458652302,0.39473461695685075,189.1279315115461,3.9068209336323965,5.633564601698709,-0.15245795526812117,1
STRAIGHT_R,0.37053848562161656,316.58759983506667,0.4713135602752757,182.59234580687297,3.3825112310519554,3.786436229223397,-0.012470408063903734,1
GUARD,0.5802937051224393,297.514604183304,0.8234429494340616,100.86762053933516,5.688137924289838,140.3863015683753,0.22201120921143683,1
WEAVE_R,0.7815793892171438,81.88733317715004,0.6050297197720719,245.27761097912304,135.08393831711803,24.803361547582426,-0.11573354266857905,1
JAB_L,0.2909312071646583,337.6898731229775,0.45750900731489974,197.00181470751446,0.0013202239549007114,3.147684142104707,-0.08333288032904193,1
STRAIGHT_R,0.3333307679509974,330.0565963622418,0.39651201414580467,160.81729898855258,9.23675017123731,4.154443239884259,-0.06470945480339386,1
GUARD,0.4447999737002312,322.46154812840985,0.5168122483112996,121.1450033511444,6.2347483669097565,22.07958801462735,-0.11237762321668432,1
WEAVE_L,0.7167480052707406,75.8602543517632,0.49054940137282654,254.03723750316948,145.51760484917122,32.7667567811824,-0.022385544285774963,1
JAB_L,0.3979892336742287,330.02819542756595,0.3546483263078356,166.76834207053733,2.201591193068019,0.15980902443552453,-0.20062875334484906,1
STRAIGHT_R,0.36703080754925094,317.5530691706086,0.4452645958616122,156.77013815156366,2.350782082275422,9.664192797266933,-0.02428102756491209,1
GUARD,0.5490241633495033,303.1017901799845,0.8695682381223765,101.06093281992402,7.654576353875379,148.23356797562514,0.136627935412068,1
WEAVE_R,0.7341555428455212,77.9633839664161,0.5793868047327235,257.3480859348763,137.3051708664393,34.17128710326347,-0.09956500057404392,1
JAB_L,0.37195233178652454,314.5656008175088,0.3985186659744576,150.15302953462648,5.408565191815374,2.2076405671372146,-0.00866912606510141,1
STRAIGHT_R,0.41697558754716707,322.7610896535592,0.4806125748313262,132.50117555021393,3.027036172352041,6.12932423216178,-0.022545269789710953,1
GUARD,0.543091862115117,315.48063650356863,0.7208990199865621,98.73144250238543,7.1513399083037985,74.88279052876672,-0.14219507910299817,1
WEAVE_L,0.7511099619757307,74.46028847927688,0.6697046170882439,260.07412395734787,123.28596863877385,32.83095328320137,-0.15846627545604747,1
JAB_L,0.41124296985422326,326.14179218402086,0.42048542097851005,149.3732234883577,2.1153690862786534,7.053903029046308,-0.09043434523925384,1
STRAIGHT_R,0.35171685574143874,307.92113501071,0.5611328012561619,125.66636024884036,1.0610913213389008,8.722362653686496,0.24452650427403644,1
GUARD,0.5108138476282026,306.53362998096316,0.9297215262750794,101.9547679896226,6.419303175054623,106.40844862278851,0.16215831471551193,1
WEAVE_R,0.7149443472069538,56.69835338031578,0.6181632851343769,264.976529640019,115.21945564940049,20.121764870670155,-0.4429986223706813,1
JAB_L,0.3895622321212665,319.08521659272566,0.3806433823968575,149.7900384663005,5.485081954262322,11.096654478324048,0.0385459117153141,1
STRAIGHT_R,0.3607833177470065,339.01423936312244,0.41316897723564106,141.45507335645573,15.42167232388727,10.067451787796163,-0.18914623797400015,1
GUARD,0.5488429128254162,313.65190442118944,0.7064780927597644,95.77988492224023,7.355482467681223,132.7195843495089,-0.1723465019650511,1
WEAVE_L,0.774385304044573,73.60266136083965,0.7148055830112897,257.22498747048354,139.69042593056682,31.73378020187204,-0.2089026725499347,1
JAB_L,0.36989709858327163,321.6775074455088,0.47545481407459356,208.84350606411775,3.474720760317218,13.48090334286446,-0.10777972949962722,1
STRAIGHT_R,0.3589655899781758,322.26485437780514,0.5082170585353454,130.40894641925306,6.1470557322465575,4.175967457142166,-0.026686261006242756,1
GUARD,0.6465827047014132,298.84152826260396,0.8535549460343913,104.34169995665117,12.109794219693617,141.75549001382433,0.2636254506529197,1
WEAVE_R,0.6848297385649776,72.93202148846834,0.8649879343565154,248.59637579954017,125.8373302918042,25.698083994907417,-0.06116384614858134,1
JAB_L,0.6133145077317103,318.13046267869385,0.5302666529941442,213.93407018987276,9.686417398573898,0.4157568540063108,-0.16541288464901602,1
STRAIGHT_R,0.8194607491778099,306.1278393138793,0.8138508720588792,117.05594099477692,14.846003420097011,119.81348495739822,0.0972733554868095,1
GUARD,0.5193888814808425,54.288542173415955,0.5136079420587022,231.43786522232398,84.32016476953528,12.931105233680633,-0.04712071243564651,1
WEAVE_L,0.5461527174843505,345.10417049616393,0.7191487095055572,230.35191387286608,15.25057943565354,7.4320270002705895,-0.09014182468211136,1
JAB_L,0.7389394775002276,320.36741145221123,0.5445954890486749,192.8741525035378,8.827233865609545,6.217950856158529,0.02696295787758004,1
STRAIGHT_R,0.6117277000901273,319.4275303834587,0.6520092626421523,180.10604214461162,7.121457954473855,12.613481180858397,0.03308141493173366,1
GUARD,0.7003369086307204,298.1680025602215,1.183921549433918,108.52055914925417,29.699349947494948,137.00867539918565,0.36702749755294195,1
WEAVE_R,0.7385860524287692,67.6290288853368,1.0403498128611794,243.00512136799847,124.43047535737497,25.718218770069416,-0.09274696702268595,1
JAB_L,1.178863072367186,323.96744127765726,1.1860706749737628,223.5237350284321,33.059387366225856,30.430086097306244,5.499377532108459e-06,1
STRAIGHT_R,0.9526347934541642,306.36066498821816,0.764463506857006,211.00844777403117,9.090995067272079,8.399631215429142,0.09598186111047198,1
GUARD,0.9934722229847245,301.2168839946957,0.6473937345095205,134.25317027797206,14.914037324885093,62.984391813134046,0.053894528614888866,1
WEAVE_L,0.804412395870021,72.23126913128885,0.7002527128299145,243.00567588504475,127.31457152163856,17.433751099172255,-0.2011960630018056,1
JAB_L,0.3486246241868858,338.3765998550563,0.4440062285002485,171.59975182722778,3.645837470529709,3.41116680883083,-0.10034629770108343,1
STRAIGHT_R,0.30296520189033205,318.3794385914761,0.5747923269676841,167.05400688864634,4.234656719520926,0.2538244311585732,0.04739337705363141,1
GUARD,0.5395825242706148,298.2080247924855,0.8270419564646943,109.17311021428887,19.09286914032447,106.3199235251162,0.2926506960572332,1
WEAVE_R,0.8947752106885934,74.08258525964968,0.7261645766415994,242.85810183846198,141.286957036552,23.47558680302464,-0.1013723524605958,1
JAB_L,0.45898863647169236,318.6215972001048,0.4989895823509741,196.30260012878864,2.119496881270993,2.371951582060389,0.017529607501588013,1
STRAIGHT_R,0.5819491230591322,340.83861540527823,0.4303292759685803,179.24725502778207,0.4231153834928131,15.392205304397182,-0.2911449411208188,1
GUARD,0.6985195322501991,328.43891469034025,0.6096118231188633,168.8655708335539,0.00045454767806724046,31.403446193284815,-0.2534671299720564,1
WEAVE_L,0.5395143156317975,328.3661336300537,0.333608448350924,147.27241516385246,21.746050076250242,25.30480776985188,0.12126053881774093,1
JAB_L,0.26651289713246923,11.797826483187507,1.2158109945509656,219.42826590131327,22.782966972058713,36.36951656585055,0.2933047548452248,1
STRAIGHT_R,0.7716226952959917,295.07961822905855,0.8719962552312671,218.4476905069571,20.241793166213945,34.02451341656154,0.5168047660714096,1
GUARD,0.7539632406398565,287.4907074541707,1.26256154209356,121.69761092167434,13.172708170330555,123.05082505679013,0.4620489611706531,1
WEAVE_R,0.6991165841158804,61.880219746789045,0.8534558208852477,241.50552748693434,126.88201988682461,22.215420293709915,-0.031110270040303475,1
JAB_L,0.6043430677970218,318.67154540123613,0.6849454087469744,224.38380660094197,1.7752059460400358,6.259994306814805,-0.01351071257128145,1
STRAIGHT_R,0.9147364674207159,337.6039047461272,0.45936363354041193,207.4640284513508,6.277367891661711,5.753927386206175,-0.31952003476281676,1
GUARD,0.8606168562258254,332.74757229648753,0.5540331728688687,123.39120154513745,0.6467531709902009,84.77279411669831,-0.4161305715958872,1
WEAVE_L,0.8039400244626754,66.94119345290879,0.8418215266362569,243.53822470108094,116.33389035305422,26.50225188817441,-0.07997096976872248,1
JAB_L,0.5521627954765409,316.83352329083823,0.8927665382684882,227.13987170957313,9.310546876359442,20.927638634157585,0.1028497784474094,1
STRAIGHT_R,0.558625028144396,310.58859804315983,0.5996181623574623,156.49834770275405,0.5459929467641393,15.953942671613362,0.05765469773789505,1
GUARD,0.7688413513862197,290.23903738803966,0.6314409655086136,120.87440491274653,17.754754584338638,113.63795190397876,0.3732977680664548,1
WEAVE_R,0.7746097788436079,77.73010970767166,0.9777482636815877,245.5053624192957,136.3365342666941,36.84167783747666,0.07773858194649658,1
JAB_L,0.6352821008879515,314.69184914256067,0.4769113101605878,199.38433586072776,2.0511969572121314,3.0058810402525036,-0.10772198457521881,1
STRAIGHT_R,0.8622585852653166,338.23741035695724,0.4276452874512064,193.48077828431573,2.3219317515603257,16.449247089494822,-0.44425798002014444,1
GUARD,0.8090988919385002,331.3034317115597,0.3507791877435188,160.31476810848474,9.889576425971057,21.309532752099326,-0.4329054921081115,1
WEAVE_L,0.6467913853968471,65.64824738867745,0.5496524193078967,245.64884429545356,101.11179142096505,22.117629196083364,-0.11552332865049493,1
JAB_L,0.48715766965970203,321.4075069076113,0.8099808091096499,235.460652737938,0.1041659234612171,13.382876101900706,-0.19747626377500563,1
STRAIGHT_R,0.5532988771849655,290.83121915057285,0.823310568557615,198.68776510812685,0.18819498451896718,4.653146903449978,0.1469248576911074,1
GUARD,0.6286869220909383,279.26036956021574,0.8170628782295938,130.3333874779355,9.634356655096838,28.258706032658527,0.4190793737445972,1
WEAVE_R,0.7925759843204564,68.69507902110067,0.7617616103701549,245.8190680680005,132.40988412980616,23.402452610887913,-0.13227450292056156,1
JAB_L,0.48463845916246584,324.87852807345985,0.4803944614282351,178.6662504021275,3.3693856049248803,3.8836282541794063,0.013333143467843154,1
STRAIGHT_R,0.5756189730304972,341.0212242030286,0.503408441271223,176.26437945314686,17.094631632123654,26.929086025540606,-0.5310331537700805,1
GUARD,0.4824276301797234,322.04305146086256,0.5528905556858178,186.23626454094043,8.470350525001535,8.383301904291413,-0.147300214633165,1
WEAVE_L,0.3239222470188851,38.9191830744983,0.3488163818099132,145.64792652557816,22.940508301530368,11.947866360982525,0.03253255560745288,1
JAB_L,0.32936904476733087,1.3656771661348877,0.8648515695608782,235.43025971130862,7.833724084754949,14.174012538870686,-0.3039294454687289,1
STRAIGHT_R,0.5387914059467601,284.13023861309887,0.763761297082603,213.2850703493144,1.8279185295323126,26.31296188365128,0.4319174130421493,1
GUARD,0.6775231482040762,288.6776853854821,1.0448930100447618,112.09485903516787,2.769018480297039,132.26091002616397,0.33050894725708835,1
WEAVE_R,0.7595169637854319,74.86524978358214,0.7870746736470179,245.6090327188271,132.3424766664668,25.76172577325931,-0.14828806386516513,1
JAB_L,0.8416138036067148,331.37121479028235,0.972145039589852,234.00966037482954,19.479846195458354,2.6169525126558595,-0.22999207544906577,1
STRAIGHT_R,0.7437860413938009,313.02643539197857,0.739305370890197,214.9705282666646,1.6450577454466198,3.444193261530847,-0.00854053161296747,1
GUARD,1.0631836582947032,316.23275185289566,0.769979209255551,102.66990686945813,15.90654689344393,119.45822376763864,-0.30538005830036924,1
WEAVE_L,0.6915766595226992,62.79282704928428,0.9650307130607861,254.13545188028215,90.16920682030401,25.161642168740094,-0.3645037674866675,1
JAB_L,0.5671056684853922,317.5107331790824,0.7156797959592182,226.95748011002857,5.286720694900428,6.217389792544646,-0.14294641301462016,1
STRAIGHT_R,0.5457600581195869,314.7550026482219,0.6129326889518443,199.13245514098713,4.920760531648246,3.1985805541498364,-0.12410235368879588,1
GUARD,0.8196687894833854,298.5107929688718,0.6688010797507975,114.946883749641,6.515974255702373,69.69063786622077,0.14864233484288888,1
WEAVE_R,0.6626430386771397,73.25636143700476,0.8467680455694114,246.88425672453695,82.89679241322675,31.413024429420318,0.028165620561305785,1
JAB_L,0.5604649300822183,311.9971286584568,0.6012469114611136,216.76402594279284,3.2963121146184196,7.77654261103806,-0.09844014999571754,1
STRAIGHT_R,0.5843637005181025,307.14302439341435,0.5881776971762859,192.6839208854564,1.6504112654699723,2.7804156458269094,0.029261342758514955,1
GUARD,0.7344483309441744,301.42609706041964,0.674066278617948,106.40676319910726,4.964430607051453,101.74706065035616,0.05280963190755605,1
WEAVE_L,0.7474999103781628,68.75986566867451,0.8435885181082236,253.76388783766373,104.50433406293708,17.27772390432108,-0.37338191963128525,1
JAB_L,0.6811579482583299,312.0439512074186,0.7007475884052362,222.0320142357747,0.9650617834149526,9.969626728159554,-0.002235291446256724,1
STRAIGHT_R,0.5913082465860103,306.9155587124826,0.7429594233451665,215.94248823062213,1.0871395619760025,8.907366625778112,0.07468506431722176,1
GUARD,0.7434313151589028,291.60169398195023,0.5870146520176883,173.27093838755437,1.1286979043873844,1.7284241945285037,0.21233959161476187,1
WEAVE_R,0.7404187902834583,71.2175954994429,0.7030878754941118,246.68517226023786,108.00095440367997,27.399456363514865,-0.17461209712181283,1
JAB_L,0.6746901789621951,317.5529896083858,0.6301981810006424,223.27739565088805,2.499456388327435,5.818940368360868,-0.04556090860819609,1
STRAIGHT_R,0.7799512180706764,325.9330232946179,0.47580801387604227,214.12068497447387,0.696981953514213,1.199232738391652,-0.1990526373977362,1
GUARD,0.7383767135677127,323.5096727698628,0.4617231480764097,204.63138576124027,5.694888149897502,4.970607290179915,-0.3388533688325151,1
WEAVE_L,0.6920275975434177,64.70130816703643,0.6400364221304897,251.70274301914696,105.75626339003068,33.01425254761963,-0.15413670616280833,1
JAB_L,0.4954508942242193,319.23392136977054,0.7521067878739652,238.34084500142484,2.215242212227426,15.221739820774728,-0.28763081322573764,1
STRAIGHT_R,0.6296306736026608,315.8236373685888,0.6633801361068024,219.51589083973786,2.210646709108387,8.741801793489216,-0.18236134497082956,1
GUARD,0.6311731357162571,293.9365102517588,0.6240651071302559,181.2446947801164,3.405378099440207,0.3008108035231857,0.17371031035572893,1
WEAVE_R,0.5811018650457611,70.40665407450513,0.4330099738270164,228.81530879644208,101.43041714723559,10.017977733463116,-0.07470851478493538,1
JAB_L,0.5133029595031345,341.74575281933966,0.7507451398313193,245.67882883020152,11.312449488722628,20.655826985225392,-0.26313377078995964,1
STRAIGHT_R,0.7165119377767334,310.6169950676674,0.6487330807267196,225.22924684664437,0.7827288518345856,13.484757527105753,0.034296535218093144,1
GUARD,0.839225326027512,317.2235667118191,0.340112281562159,172.67179379986626,4.583534816452023,4.028650765668969,-0.30397434420085273,1
WEAVE_L,0.7885219551732333,70.69625816854573,0.7128204549567078,246.92904191373282,124.01835542817963,27.755379863787365,-0.23677483471727592,1
